dN_m,dS_m,etaE_rad,etaW_rad,material_m,E_cool_th_kWh,E_cool_el_kWh,E_cool_th_2040_kWh,E_cool_el_2040_kWh,E_pv_el_kWh,MNZ_kWh,obj1_E_cool_el_kWh,obj2_neg_MNZ_kWh
1.9112216519736227,1.7763984747110004,0.3954937385560131,0.3008783960146254,1,89330.5475465794,29776.849182193135,141721.5120372883,47240.50401242944,453690.62928,406450.12526757055,29776.849182193135,-406450.12526757055
0.36576503500533775,2.2682258472847137,1.2176348084885318,1.0202507231496263,2,88658.6879120817,29552.895970693902,121447.1741705948,40482.39139019827,453690.62928,413208.23788980173,29552.895970693902,-413208.23788980173
1.764773999907662,1.077613191803213,0.8628277398059474,0.5687288297592601,2,79849.33256672659,26616.444188908863,112601.68776865733,37533.89592288578,453690.62928,416156.7333571142,26616.444188908863,-416156.7333571142
2.058289095316346,0.03280416333199121,1.060490943275889,0.2960233316153252,2,94665.08006854997,31555.026689516657,127417.00253003094,42472.33417667698,453690.62928,411218.295103323,31555.026689516657,-411218.295103323
0.036908057665808514,1.7855680563762777,0.6282283799261814,0.9836480423073377,2,91671.91645172048,30557.305483906825,124463.63732372424,41487.87910790808,453690.62928,412202.75017209194,30557.305483906825,-412202.75017209194
1.3629538855252397,2.973733884420083,0.7454734151144926,1.2157082840166862,1,97581.03134792631,32527.01044930877,149994.60775804796,49998.202586015985,453690.62928,403692.426693984,32527.01044930877,-403692.426693984
2.4761985335889634,0.7728522685154873,0.365102884611165,1.2660016100845202,1,98639.09631785269,32879.698772617565,151044.17933369402,50348.05977789801,453690.62928,403342.569502102,32879.698772617565,-403342.569502102
0.8860770760322696,0.5684738315616474,1.2120783254386513,0.3286035234880404,1,100370.92922904175,33456.97640968058,152788.69839681766,50929.56613227256,453690.62928,402761.06314772746,33456.97640968058,-402761.06314772746
1.3756442453956534,0.37177767826054486,0.33080664650313407,0.918594589871715,2,88290.846951597,29430.282317199002,121046.72248748505,40348.90749582835,453690.62928,413341.72178417165,29430.282317199002,-413341.72178417165
1.3269423812036796,1.6657668597001685,1.2441048142840603,1.2961072049017472,1,100102.13330018811,33367.37776672937,152521.00117354476,50840.33372451492,453690.62928,402850.29555548506,33367.37776672937,-402850.29555548506
0.9057821743274748,1.78933529808082,1.2730715466803415,0.3367979067935523,1,94562.48127567543,31520.82709189181,146978.82764479812,48992.94254826604,453690.62928,404697.68673173396,31520.82709189181,-404697.68673173396
2.7553256865466627,2.376812511511207,1.1975034171610288,0.40529291010289215,1,92971.03027069978,30990.34342356659,145370.0331885856,48456.677729528536,453690.62928,405233.9515504715,30990.34342356659,-405233.9515504715
2.3438821062945476,2.259219820861529,0.12855149844634844,0.1035447542245661,1,86067.83903382644,28689.279677942148,138455.0122117999,46151.670737266635,453690.62928,407538.95854273334,28689.279677942148,-407538.95854273334
0.3317652329883315,2.6776244843852615,0.5015058225318101,0.8712122099010735,2,85310.86798662228,28436.95599554076,118097.80424327812,39365.93474775938,453690.62928,414324.6945322406,28436.95599554076,-414324.6945322406
2.991103973512719,2.417318095026904,0.7884564819039661,0.38618209438706785,2,75967.0455209477,25322.348506982566,108713.33015972549,36237.7767199085,453690.62928,417452.8525600915,25322.348506982566,-417452.8525600915
2.637600072923236,0.7418012492383333,0.9754502367136898,1.1646365863185417,1,101546.52838746502,33848.84279582167,153956.56240969672,51318.85413656558,453690.62928,402371.7751434344,33848.84279582167,-402371.7751434344
0.8517253135921169,1.6676322146272833,1.451256486072504,1.5144543677578806,2,86820.67493957817,28940.224979859388,119599.29795954972,39866.43265318324,453690.62928,413824.19662681676,28940.224979859388,-413824.19662681676
2.5106897389828147,0.8922358772807399,0.6521407790291923,0.40687056882863326,2,78041.48134855599,26013.82711618533,110786.77472414896,36928.92490804965,453690.62928,416761.70437195036,26013.82711618533,-416761.70437195036
0.3192585956141486,0.9893561386545073,1.3862842785977125,1.054172607292393,2,91598.06914291554,30532.68971430518,124387.61252238679,41462.537507462264,453690.62928,412228.09177253774,30532.68971430518,-412228.09177253774
2.997314191422716,2.795833107689989,0.34024105356114975,0.41139665834401173,1,89069.72981498108,29689.909938327026,141456.8635649955,47152.287854998496,453690.62928,406538.3414250015,29689.909938327026,-406538.3414250015
1.9970542083196108,2.0456877152012205,0.6457823166376816,0.12647008270016488,2,73829.70500771682,24609.90166923894,106576.24636685308,35525.415455617695,453690.62928,418165.2138243823,24609.90166923894,-418165.2138243823
1.950375046676391,2.9237712397533175,0.1768545559073448,1.2150746654954396,1,93981.756668683,31327.25222289433,146386.3046081191,48795.434869373035,453690.62928,404895.19441062695,31327.25222289433,-404895.19441062695
0.27132218095239824,1.2507376101562335,1.1914592578517647,0.7379868746768125,2,89167.32670641576,29722.442235471917,121956.25829417621,40652.08609805874,453690.62928,413038.54318194126,29722.442235471917,-413038.54318194126
2.6911001966898755,1.6123127200619298,0.32145955342638205,1.49177668642654,1,96217.99513721079,32072.66504573693,148624.36406487113,49541.454688290374,453690.62928,404149.1745917096,32072.66504573693,-404149.1745917096
0.08699850961340827,1.461346259749265,0.4778194230032329,0.8854002467508061,2,89713.62364310023,29904.541214366745,122504.34556898236,40834.781856327456,453690.62928,412855.84742367256,29904.541214366745,-412855.84742367256
0.7224841741234411,0.32186117257118074,1.239592880724026,0.33149981739425544,1,106329.19547969494,35443.06515989832,158756.47314016704,52918.82438005568,453690.62928,400771.80489994434,35443.06515989832,-400771.80489994434
0.429065625499905,0.71010598357981,0.8860335746113837,0.7611684294419985,2,89496.85652773466,29832.285509244888,122282.40613043825,40760.802043479416,453690.62928,412929.8272365206,29832.285509244888,-412929.8272365206
2.3303038220766554,1.5829090818134466,0.12053989754513997,0.39825093836484426,2,73117.99254415199,24372.664181383996,105860.7102492077,35286.903416402565,453690.62928,418403.7258635974,24372.664181383996,-418403.7258635974
0.5946126816386936,0.20212291539901872,0.10328575097867379,1.3907030308492645,1,112080.46237500018,37360.15412500006,164518.95204921602,54839.65068307201,453690.62928,398850.978596928,37360.15412500006,-398850.978596928
2.731914681392656,2.794385787926668,0.8506711286576486,1.1156276759046615,2,81379.43913458388,27126.47971152796,114136.66770865825,38045.55590288608,453690.62928,415645.0733771139,27126.47971152796,-415645.0733771139
1.9688071179824704,0.3715310458301124,0.5482846052113164,0.6016210428424142,2,86956.05460417151,28985.35153472384,119702.93876530559,39900.9795884352,453690.62928,413789.6496915648,28985.35153472384,-413789.6496915648
0.10848813148408865,0.5939422392507213,0.36505782561291034,0.8758958745264964,1,109304.56438624668,36434.85479541556,161761.63765344024,53920.54588448008,453690.62928,399770.08339551993,36434.85479541556,-399770.08339551993
0.016289502386101384,2.2959636718159095,1.001983088442683,1.084135876673152,1,109342.1069457837,36447.3689819279,161808.32131198567,53936.10710399522,453690.62928,399754.5221760048,36447.3689819279,-399754.5221760048
0.15497375104319677,0.29080362536794113,0.4358016134246179,1.2508008434687752,2,101226.3030575778,33742.101019192596,134017.04252058646,44672.347506862156,453690.62928,409018.28177313786,33742.101019192596,-409018.28177313786
1.817775532943183,2.700834298846228,0.9705445100368734,0.2178163985096963,2,75526.02268853734,25175.340896179114,108277.86416195164,36092.62138731722,453690.62928,417598.0078926828,25175.340896179114,-417598.0078926828
2.404445432578246,2.177102912167607,0.6575209473618211,0.13310269773301278,2,73741.85335753059,24580.61778584353,106487.50517205769,35495.83505735256,453690.62928,418194.79422264744,24580.61778584353,-418194.79422264744
0.7156584618821654,0.2058625713265767,0.3745169399745909,0.26824546483973805,2,89420.7619916486,29806.920663882865,122191.7910034469,40730.59700114896,453690.62928,412960.032278851,29806.920663882865,-412960.032278851
2.5482265287692187,2.0755411838569584,0.30301396466706054,0.6806445759536676,2,76133.45007959493,25377.81669319831,108879.10592722356,36293.03530907452,453690.62928,417397.5939709255,25377.81669319831,-417397.5939709255
0.17169582045978116,1.8948856265139535,0.4481850865971134,0.7860587168206752,1,102695.8271950137,34231.9423983379,155148.28420955752,51716.094736519175,453690.62928,401974.53454348084,34231.9423983379,-401974.53454348084
2.4028915609250285,2.272048298219756,0.1438531987790881,0.30059859641435716,1,87545.42811919753,29181.809373065844,139933.23916197187,46644.413053990625,453690.62928,407046.21622600936,29181.809373065844,-407046.21622600936
2.783386290516841,2.4845935574680076,0.5529466341933146,0.7043951127124197,1,93148.93607797296,31049.64535932432,145545.0673398067,48515.022446602234,453690.62928,405175.60683339776,31049.64535932432,-405175.60683339776
2.316325197313142,2.155051689519465,1.4258733945672375,0.7491854959518908,1,96579.74152323227,32193.247174410757,148986.76000620428,49662.25333540142,453690.62928,404028.3759445986,32193.247174410757,-404028.3759445986
2.094362351935912,1.7585288858129158,1.3221023250480517,0.26036224660590546,2,77043.78819346127,25681.262731153754,109797.79745085865,36599.26581695288,453690.62928,417091.36346304714,25681.262731153754,-417091.36346304714
2.5139406559661492,0.967389955745333,0.6468455223778986,1.447490141487729,2,84026.89629955753,28008.965433185844,116785.1589594343,38928.386319811434,453690.62928,414762.24296018854,28008.965433185844,-414762.24296018854
0.12045389864119926,2.0918209854897873,0.9464754193152516,0.9807445135539301,1,106992.3348415942,35664.111613864734,159453.01097369188,53151.003657897294,453690.62928,400539.6256221027,35664.111613864734,-400539.6256221027
0.6053463321571662,2.8709147538923383,0.9340200217506659,0.6711472297707346,2,82720.47731867403,27573.492439558013,115501.13803933539,38500.37934644513,453690.62928,415190.24993355485,27573.492439558013,-415190.24993355485
0.37477103791692923,1.762565341586623,1.318244182614757,0.8451535597041437,1,103645.07548764319,34548.35849588106,156094.28874635915,52031.429582119716,453690.62928,401659.1996978803,34548.35849588106,-401659.1996978803
1.5135929705789595,1.9930346053027617,0.4473464492299395,0.5618703051091459,1,92032.99204080753,30677.66401360251,144430.47931512733,48143.49310504244,453690.62928,405547.13617495756,30677.66401360251,-405547.13617495756
2.2355643849865334,1.3113841265994022,0.5356896085257281,1.3558666165175517,2,82125.33958430747,27375.113194769157,114881.9369484335,38293.97898281117,453690.62928,415396.65029718884,27375.113194769157,-415396.65029718884
1.890035533729196,2.268362429229223,0.5436245876060489,0.9452721111057004,2,79472.40689884417,26490.802299614723,112225.3479026289,37408.4493008763,453690.62928,416282.1799791237,26490.802299614723,-416282.1799791237
2.553393299285805,2.9930021770159074,0.16007888496436126,0.8274968471585089,2,76078.2279650655,25359.409321688498,108826.44155948689,36275.48051982896,453690.62928,417415.148760171,25359.409321688498,-417415.148760171
0.46563897732327264,0.4811679722032083,0.5625911590351125,1.4390015425505285,1,110141.31716386437,36713.77238795479,162587.79954732812,54195.933182442706,453690.62928,399494.6960975573,36713.77238795479,-399494.6960975573
2.203863275805485,0.6072158385112869,1.3905332515843702,1.3318301564040795,2,89526.72998344371,29842.243327814573,122291.35114012596,40763.78371337532,453690.62928,412926.84556662466,29842.243327814573,-412926.84556662466
0.5791244726067123,1.6183132759931684,1.4406218419300771,1.2948187803959985,2,88309.32209192478,29436.440697308262,121095.07221922658,40365.024073075525,453690.62928,413325.6052069245,29436.440697308262,-413325.6052069245
0.8122762539534008,1.4441261917849748,0.26116395827976907,0.43164553022081087,1,91958.5833207817,30652.861106927234,144371.75165915914,48123.91721971971,453690.62928,405566.71206028026,30652.861106927234,-405566.71206028026
2.129714091843912,1.7147093535201563,0.7733460561790941,0.32509097385848446,1,91631.5807369384,30543.860245646134,144027.75681945772,48009.252273152575,453690.62928,405681.3770068474,30543.860245646134,-405681.3770068474
2.9406143546960455,0.14722214317281912,0.6605828853338295,1.114441883977739,1,111479.09938719081,37159.699795730274,163884.89921483322,54628.29973827774,453690.62928,399062.32954172225,37159.699795730274,-399062.32954172225
1.8346308179312087,1.212829368991347,0.8193580190363802,0.7889041168218519,2,81037.7341489257,27012.5780496419,113792.68002643604,37930.89334214535,453690.62928,415759.7359378546,27012.5780496419,-415759.7359378546
0.16350094497388679,1.7489347861966824,0.9154377003662555,1.1050576880465601,1,107072.80637540336,35690.935458467786,159532.48095141392,53177.493650471304,453690.62928,400513.13562952867,35690.935458467786,-400513.13562952867
1.8489269097825984,1.755574053914888,0.12978037722608673,1.2181220312033412,1,94387.83175408505,31462.61058469502,146792.8065590752,48930.93551969173,453690.62928,404759.69376030826,31462.61058469502,-404759.69376030826
0.12705165474050129,1.9720018853051207,1.3380961044441064,0.5341108557967839,1,104603.64025187898,34867.88008395966,157060.7810750661,52353.5936916887,453690.62928,401337.03558831126,34867.88008395966,-401337.03558831126
2.6524371341004516,2.160648087007991,1.5312861875648076,0.5184361366905288,1,94681.60101743466,31560.53367247822,147084.09177714895,49028.03059238298,453690.62928,404662.598687617,31560.53367247822,-404662.598687617
2.128734855301862,1.9246416100225696,1.0605050736453543,0.82152240239953,2,80999.05368464501,26999.684561548336,113756.08232657624,37918.69410885875,453690.62928,415771.93517114123,26999.684561548336,-415771.93517114123
0.5193835392675097,2.370729466168305,1.0708647905852526,0.5021174908839511,2,82694.61186613092,27564.87062204364,115477.15166209034,38492.383887363445,453690.62928,415198.24539263657,27564.87062204364,-415198.24539263657
0.2751630174725942,1.8742819040537748,0.8761303910111414,1.0809240557438133,1,105098.43693146404,35032.812310488014,157552.6901733081,52517.5633911027,453690.62928,401173.0658888973,35032.812310488014,-401173.0658888973
0.5505996866409569,1.6125229876116136,0.5913819152201412,1.1976937554446538,1,101211.55420718645,33737.18473572881,153651.42025815335,51217.14008605111,453690.62928,402473.48919394886,33737.18473572881,-402473.48919394886
2.9400815386625774,1.8185892866634328,0.318997401543896,0.7938972506982692,1,92728.28297937776,30909.42765979259,145123.82659137374,48374.60886379125,453690.62928,405316.0204162088,30909.42765979259,-405316.0204162088
1.3756819273754695,0.30358010025999704,0.9585731137631944,1.1639856554300057,2,94221.71622311424,31407.23874103808,126986.00378024334,42328.66792674778,453690.62928,411361.96135325223,31407.23874103808,-411361.96135325223
2.352242845024224,0.8194696221765599,0.16606386315853439,0.8503432265340409,1,95055.74955547697,31685.249851825658,147454.04006599562,49151.34668866521,453690.62928,404539.2825913348,31685.249851825658,-404539.2825913348
1.9092250263233306,1.5821993419743936,1.3120187745070546,1.1479214312915036,2,83660.87964081472,27886.959880271574,116423.91697773257,38807.97232591086,453690.62928,414882.6569540891,27886.959880271574,-414882.6569540891
1.717239449875912,2.618961646205121,0.7187401982218047,0.43070332425971625,1,91903.44412700363,30634.481375667878,144301.17519699913,48100.391732333046,453690.62928,405590.23754766694,30634.481375667878,-405590.23754766694
0.4353907639951491,2.0371546688639794,0.7096887095181029,1.1860992775215717,1,102753.72618875859,34251.24206291953,155200.10926870228,51733.36975623409,453690.62928,401957.2595237659,34251.24206291953,-401957.2595237659
2.838073360674285,0.27122423541569274,0.5809411619595815,1.1512323144818162,2,92638.37625892872,30879.45875297624,125392.150386679,41797.38346222633,453690.62928,411893.2458177737,30879.45875297624,-411893.2458177737
0.9040278975441538,1.7768248513332132,1.5249502163869222,0.49191038936229114,1,96305.587270955,32101.862423651666,148724.12118791495,49574.707062638314,453690.62928,404115.9222173617,32101.862423651666,-404115.9222173617
1.7340516474226266,0.6652139629112969,0.3571279205729567,0.9172773568290572,2,82894.73084292254,27631.576947640846,115647.28891374865,38549.09630458288,453690.62928,415141.5329754171,27631.576947640846,-415141.5329754171
2.099327833767198,2.202049679366169,0.3224224975685604,1.3573081517753705,2,79973.13038215075,26657.710127383583,112729.18807742932,37576.39602580977,453690.62928,416114.23325419024,26657.710127383583,-416114.23325419024
1.9476994657359268,2.4823225575262415,0.3433313072711943,0.46679829104948534,1,89991.44803238807,29997.149344129357,142383.25821749304,47461.08607249768,453690.62928,406229.54320750234,29997.149344129357,-406229.54320750234
2.8217832290865554,1.78036881776992,1.0680353997906231,1.1818902825015742,2,82875.77529648202,27625.258432160674,115635.62144791454,38545.20714930485,453690.62928,415145.42213069514,27625.258432160674,-415145.42213069514
0.445316969760174,1.7740878292551292,1.5580861185325097,1.5023310742059242,2,90454.98575229717,30151.66191743239,123243.78904309102,41081.26301436367,453690.62928,412609.36626563634,30151.66191743239,-412609.36626563634
1.525058215340826,1.0157743296324422,0.4461485004905794,1.3733756220436204,2,82783.09650856777,27594.365502855926,115542.38170513215,38514.12723504405,453690.62928,415176.50204495597,27594.365502855926,-415176.50204495597
1.212103172222298,1.3387500634839282,1.431257573689207,0.690234521540006,1,97651.0866619257,32550.3622206419,150064.1188930314,50021.372964343806,453690.62928,403669.2563156562,32550.3622206419,-403669.2563156562
1.4225061884478545,2.5923250614460365,0.5095663420360135,0.9925953674925635,1,95257.77348579466,31752.591161931556,147664.81838644354,49221.606128814514,453690.62928,404469.0231511855,31752.591161931556,-404469.0231511855
0.35765257859323385,2.1699609929014696,1.0524128825841912,1.5579020973514748,2,90549.94868534649,30183.31622844883,123339.67519874754,41113.22506624918,453690.62928,412577.4042137508,30183.31622844883,-412577.4042137508
0.402283829618296,1.5592609790875294,0.15953345934205054,0.9356029947223061,2,83538.29570969834,27846.09856989945,116323.96690162226,38774.655633874085,453690.62928,414915.97364612593,27846.09856989945,-414915.97364612593
0.8342266373437721,1.1046971587451129,0.8286113426269978,0.2690905755726389,1,94389.34346809506,31463.11448936502,146806.28172182525,48935.42724060841,453690.62928,404755.20203939156,31463.11448936502,-404755.20203939156
0.9141138112824939,0.15113921486566306,1.0622178504301032,0.16678320952477854,2,92026.91685722157,30675.63895240719,124793.12238402844,41597.70746134281,453690.62928,412092.9218186572,30675.63895240719,-412092.9218186572
1.2837096410440498,0.42902220397915536,0.888390072517264,1.261762329323722,2,91866.8423880904,30622.280796030132,124632.33082329313,41544.11027443104,453690.62928,412146.51900556893,30622.280796030132,-412146.51900556893
1.832962641109885,0.5790755686181119,0.44961801577623295,0.7227336383407138,2,83437.08789153761,27812.362630512536,116185.62225462758,38728.540751542525,453690.62928,414962.08852845745,27812.362630512536,-414962.08852845745
1.903887352254789,1.1201506297760242,1.317890513953836,0.46281494922491584,2,79801.9299071178,26600.6433023726,112556.4928980132,37518.830966004396,453690.62928,416171.7983139956,26600.6433023726,-416171.7983139956
1.2354326897567107,2.8324309412288238,1.5261006715202132,0.611077885071592,1,95980.13322619865,31993.37774206622,148391.6877578362,49463.89591927873,453690.62928,404226.73336072126,31993.37774206622,-404226.73336072126
1.2263493282860913,1.5154601845762459,0.775018260667336,1.213338113823285,2,83150.55835225343,27716.852784084476,115915.30066415279,38638.433554717594,453690.62928,415052.1957252824,27716.852784084476,-415052.1957252824
0.6528855800908859,0.7045204897776932,1.034801319828203,0.7839135833817288,1,103440.53557625909,34480.178525419695,155874.58098575645,51958.19366191881,453690.62928,401732.4356180812,34480.178525419695,-401732.4356180812
1.7649187452270247,0.3172504123845422,1.2619075044679917,1.3766942540130387,1,110749.00944214808,36916.336480716025,163166.2207523387,54388.74025077957,453690.62928,399301.88902922045,36916.336480716025,-399301.88902922045
0.9511227339517137,1.014916573808892,0.45498891911403716,1.1803406155032181,2,83071.05574614542,27690.351915381805,115838.03185566547,38612.67728522182,453690.62928,415077.9519947782,27690.351915381805,-415077.9519947782
0.1081795028320911,2.4471919066531704,1.3707420614353147,1.5318008011547748,1,110196.59685466463,36732.19895155488,162663.625060616,54221.20835353867,453690.62928,399469.42092646135,36732.19895155488,-399469.42092646135
1.255200132470581,1.1500283802315239,0.5118953308056964,1.4061005371810698,2,83132.69015556673,27710.896718522243,115895.42907696015,38631.80969232005,453690.62928,415058.8195876799,27710.896718522243,-415058.8195876799
1.4223980252705108,2.3175174180672404,1.240471281167401,0.4741844013254335,1,94288.33755831125,31429.445852770416,146694.4367937236,48898.14559790787,453690.62928,404792.4836820921,31429.445852770416,-404792.4836820921
0.676778604612633,2.4081149283806367,0.2647858716668404,1.0688170722197534,1,96903.75985301599,32301.25328433866,149333.9737080092,49777.991236003065,453690.62928,403912.63804399694,32301.25328433866,-403912.63804399694
1.7173737993663472,0.3324623090961124,0.5239284540188295,0.1301982607563715,1,99472.19195369954,33157.39731789985,151866.96660138536,50622.322200461786,453690.62928,403068.30707953824,33157.39731789985,-403068.30707953824
1.697315701295763,1.825979257880351,0.8844213028916055,1.5569268849115094,2,83952.91425007816,27984.304750026055,116717.13852466355,38905.712841554516,453690.62928,414784.91643844545,27984.304750026055,-414784.91643844545
2.106006543331114,2.8772881901133323,0.8716354806853432,0.4836789799398169,1,92764.67611378146,30921.55870459382,145163.16667284106,48387.722224280355,453690.62928,405302.90705571964,30921.55870459382,-405302.90705571964
1.9438454466036301,1.2064142247106617,1.3501338411949584,1.0772487876266685,1,99595.16301796521,33198.38767265507,152007.74687650945,50669.248958836484,453690.62928,403021.3803211635,33198.38767265507,-403021.3803211635
1.9572991695630946,0.15283226700906682,1.5643070687287526,1.348255823163361,1,114955.72172402288,38318.573908007624,167373.19801785398,55791.066005951325,453690.62928,397899.5632740487,38318.573908007624,-397899.5632740487
0.9486424554721293,2.769908070773636,0.25759994341440673,0.335883054210118,1,89533.14061876094,29844.380206253645,141937.9565689487,47312.65218964956,453690.62928,406377.9770903504,29844.380206253645,-406377.9770903504
2.3622966659578615,2.650998844717449,0.49894055525280445,1.3463826339314044,2,80719.12406912248,26906.374689707493,113475.01597838242,37825.00532612747,453690.62928,415865.62395387253,26906.374689707493,-415865.62395387253
1.6474331507990383,1.5664243416270054,0.6256693690279214,0.11800112871250897,1,89779.30550364922,29926.43516788307,142175.14048318958,47391.71349439653,453690.62928,406298.91578560346,29926.43516788307,-406298.91578560346
1.2942545855396703,1.6567593610320288,0.8040100594807074,0.7497063929855489,1,95990.5090150411,31996.83633834703,148398.66569645784,49466.22189881928,453690.62928,404224.40738118073,31996.83633834703,-404224.40738118073
1.8780374428231714,0.6352233083283747,0.8260473224369665,0.7938953051207734,1,100651.86118831384,33550.62039610461,153057.0200120696,51019.00667068987,453690.62928,402671.62260931014,33550.62039610461,-402671.62260931014
1.0819720033507627,2.458352266633912,1.3586067428281725,0.6499133484903418,1,96513.81955268838,32171.27318422946,148928.3384244941,49642.77947483137,453690.62928,404047.84980516863,32171.27318422946,-404047.84980516863
1.5382177338202747,1.4958001151763791,1.2327221750940967,0.9619855770617346,1,98490.37350264925,32830.12450088308,150903.41586923128,50301.138623077095,453690.62928,403389.4906569229,32830.12450088308,-403389.4906569229
2.210117065446661,0.10163338542766953,0.12771182118579139,1.4448182525928692,2,95536.04081390845,31845.346937969483,128292.55692339526,42764.18564113175,453690.62928,410926.4436388682,31845.346937969483,-410926.4436388682
2.659208660171123,2.0490448693469934,0.7688819880572861,0.5806739980214249,1,93505.24973243375,31168.416577477914,145902.51631808406,48634.17210602802,453690.62928,405056.457173972,31168.416577477914,-405056.457173972
2.763171591885575,2.851488809408118,1.0085685422188106,0.9515120341346435,1,96583.9328516829,32194.6442838943,148990.73211302987,49663.57737100995,453690.62928,404027.05190899,32194.6442838943,-404027.05190899
1.5108987755492977,2.487451471037251,0.7767815130267444,1.3898699128426846,1,98407.09971960796,32802.36657320265,150821.70142243148,50273.900474143826,453690.62928,403416.7288058562,32802.36657320265,-403416.7288058562
1.5608253442217073,0.8315944206316194,0.29204852635778245,1.236303230799026,2,82358.53236545669,27452.844121818896,115116.1807472867,38372.060249095564,453690.62928,415318.56903090444,27452.844121818896,-415318.56903090444
2.3996112322915093,0.15997525480002195,0.6842869030252527,0.1598778992640791,2,88871.17128414438,29623.72376138146,121617.20516777995,40539.068389259985,453690.62928,413151.56089074,29623.72376138146,-413151.56089074
0.9433520752326038,2.8210542376145415,0.7051338718407121,1.4859024232676636,2,83663.439090657,27887.813030219,116434.68983561166,38811.56327853722,453690.62928,414879.06600146275,27887.813030219,-414879.06600146275
2.512147087035206,2.8111881746391045,0.37594240600114537,0.16857094926016072,2,71968.72894877518,23989.576316258393,104710.93683956338,34903.64561318779,453690.62928,418786.9836668122,23989.576316258393,-418786.9836668122
1.4824249395522702,1.5972459591386081,1.2117714582723016,0.9654749573302644,1,98383.78465873163,32794.594886243874,150797.20111220333,50265.733704067774,453690.62928,403424.8955759322,32794.594886243874,-403424.8955759322
0.34757017300580517,1.9269522350146053,0.5724589998094409,0.9457698218632922,2,86372.72103393248,28790.90701131083,119159.86266511003,39719.954221703345,453690.62928,413970.67505829665,28790.90701131083,-413970.67505829665
0.2161774412188311,1.3878001821324248,0.9658113171358658,1.2559936391324047,2,91986.55612224914,30662.185374083045,124777.39203471605,41592.46401157202,453690.62928,412098.165268428,30662.185374083045,-412098.165268428
2.5259796331183892,1.259296101296276,0.8581233660093882,0.31821128621799716,1,92477.35583757499,30825.785279191663,144873.46375024074,48291.15458341358,453690.62928,405399.47469658643,30825.785279191663,-405399.47469658643
0.1667037507206337,0.3583453077861011,1.3898178064480915,0.36367447633217453,2,96964.10427144688,32321.368090482294,129753.90881061059,43251.3029368702,453690.62928,410439.3263431298,32321.368090482294,-410439.3263431298
0.8418343084009677,0.29025869508328805,0.27936194983837215,1.20559719112539,2,92622.05004461574,30874.01668153858,125393.90114212877,41797.96704737626,453690.62928,411892.6622326237,30874.01668153858,-411892.6622326237
1.0023901215046376,0.6981964400285624,0.2679666221325864,0.3197719860450889,2,78163.57537695323,26054.52512565108,110920.30483899258,36973.43494633086,453690.62928,416717.19433366915,26054.52512565108,-416717.19433366915
0.5189833355747814,2.509922239219633,0.5414699136108332,0.7900843367864901,1,98441.44849413408,32813.81616471136,150877.4555098651,50292.485169955035,453690.62928,403398.14411004493,32813.81616471136,-403398.14411004493
0.9416801094059677,0.43749690220703996,0.7338860031449774,1.17552269261007,2,91493.45156814349,30497.817189381163,124263.02838824553,41421.00946274851,453690.62928,412269.61981725146,30497.817189381163,-412269.61981725146
2.228077700175257,0.6800959557441322,0.5388571056656452,1.0573256353105414,2,84393.59586218625,28131.198620728752,117147.02632293537,39049.00877431179,453690.62928,414641.6205056882,28131.198620728752,-414641.6205056882
0.044048530680212306,1.6458421779666226,1.2218850111210084,0.4095881535862499,1,104871.094740346,34957.031580115334,157330.84792811135,52443.615976037116,453690.62928,401247.0133039629,34957.031580115334,-401247.0133039629
2.4815202735620594,0.6453936542348232,0.46054078937067056,0.5468215802685458,2,80789.15624717747,26929.718749059157,113532.80295727916,37844.26765242639,453690.62928,415846.3616275736,26929.718749059157,-415846.3616275736
2.5696440707236743,0.4896200541533613,0.22461887187519974,1.5243931077643302,2,87371.79122341685,29123.930407805616,120128.10159448208,40042.700531494025,453690.62928,413647.92874850595,29123.930407805616,-413647.92874850595
1.1167847195746445,1.6899487250938867,0.7082857205296968,0.7595458116276793,1,95910.55432446189,31970.18477482063,148320.78272410357,49440.26090803452,453690.62928,404250.3683719655,31970.18477482063,-404250.3683719655
0.4608386971819044,1.1042798129898466,1.2368675535635716,0.1653524903614794,1,98105.29826385416,32701.766087951386,150544.6270397031,50181.5423465677,453690.62928,403509.08693343226,32701.766087951386,-403509.08693343226
1.8025212238352426,1.8784778575214076,1.3503260570725097,0.422789802215509,1,93970.94215160768,31323.64738386923,146374.04518705883,48791.34839568628,453690.62928,404899.28088431375,31323.64738386923,-404899.28088431375
0.359017667594683,2.7366160212260286,1.1780169270941256,0.6033795818029013,2,85621.792846372,28540.597615457333,118408.58381941634,39469.52793980545,453690.62928,414221.1013401945,28540.597615457333,-414221.1013401945
1.0947580832347574,0.45297939430520295,0.9200934173946237,1.5692494243130413,2,92819.26519790664,30939.755065968882,125589.37994239424,41863.12664746475,453690.62928,411827.50263253524,30939.755065968882,-411827.50263253524
2.8752875427029174,2.7403009794391915,1.1645618015712897,0.5449565747910704,1,93995.69604623174,31331.898682077244,146395.85721398183,48798.61907132727,453690.62928,404892.0102086727,31331.898682077244,-404892.0102086727
2.9863934177509113,2.707469902268756,1.1016426168966762,0.13880189771034113,2,74990.94403332523,24996.98134444174,107740.98050659148,35913.660168863826,453690.62928,417776.96911113616,24996.98134444174,-417776.96911113616
